Flight_ID,Time_s,Nf1,Nf2,Ng1,Ng2,T451,TGT452,Q1,Q2,dalpha,dbeta,Exceedance_Flag,DGCA_Compliance
Flight_16,2129,49.89,36.27,42.41,37.92,453.73,557.43,30.3,34.94,58.95,58.09,NORMAL,COMPLIANT
Flight_16,2130,49.54,36.94,41.6,38.76,459.42,541.01,29.96,34.06,62.59,63.6,NORMAL,COMPLIANT
Flight_16,2131,54.36,42.82,44.54,44.16,465.93,540.83,29.55,34.71,63.47,64.89,NORMAL,COMPLIANT
Flight_16,2132,51.53,40.55,42.43,41.77,515.9,589.37,30.07,33.58,64.52,65.79,NORMAL,COMPLIANT
Flight_16,2133,53.64,42.15,44.54,45.55,501.05,575.49,29.11,33.33,64.26,66.14,NORMAL,COMPLIANT
Flight_16,2134,50.11,37.05,42.37,41.49,492.3,567.87,25.33,28.95,63.8,64.74,NORMAL,COMPLIANT
Flight_16,2135,50.63,36.73,41.28,40.99,543.07,618.84,26.17,30.06,65.09,66.22,NORMAL,COMPLIANT
Flight_16,2136,53.94,41.89,43.9,41.12,527.98,595.24,25.23,27.38,65.95,67.47,NORMAL,COMPLIANT
Flight_16,2137,54.17,43.8,44.01,41.51,493.54,550.33,31.06,32.57,66.16,67.12,NORMAL,COMPLIANT
Flight_16,2138,59.9,48.61,48.95,45.62,547.24,590.47,36.18,36.94,65.69,66.31,NORMAL,COMPLIANT
Flight_16,2139,62.59,51.92,51.2,51.05,551.31,577.99,35.48,36.7,63.57,62.64,NORMAL,COMPLIANT
Flight_16,2140,65.05,52.61,51.31,52.26,565.42,595.29,41.73,42.35,63.52,63.16,NORMAL,COMPLIANT
Flight_16,2141,71.39,59.83,56.46,56.75,546.94,586.35,44.43,43.86,64.94,66.09,NORMAL,COMPLIANT
Flight_16,2142,70.67,59.01,55.77,55.53,567.54,595.77,44.12,43.73,64.97,65.92,NORMAL,COMPLIANT
Flight_16,2143,76.12,63.74,58.97,58.78,512.07,531.39,42.56,41.76,66.99,68.35,NORMAL,COMPLIANT
Flight_16,2144,72.33,59.9,55.83,56.65,515.35,525.99,45.96,44.94,68.6,69.93,NORMAL,COMPLIANT
Flight_16,2145,71.52,58.49,56.96,56.95,565.31,584.17,44.23,43.02,69.94,72.82,NORMAL,COMPLIANT
Flight_16,2146,69.48,56.34,54.02,54.68,540.03,568.42,42.97,41.74,70.37,72.96,NORMAL,COMPLIANT
Flight_16,2147,74.23,62.9,59.28,60.37,507.36,521.59,45.64,44.48,70.61,73.02,NORMAL,COMPLIANT
Flight_16,2148,72.22,60.51,56.06,57.16,501.89,530.15,47.7,46.85,71.31,74.69,NORMAL,COMPLIANT
Flight_16,2149,79.21,67.43,61.41,62.95,519.31,559.12,48.79,47.45,71.08,74.14,NORMAL,COMPLIANT
Flight_16,2150,84.68,70.49,62.41,65.15,534.07,571.81,48.09,47.14,71.2,74.67,NORMAL,COMPLIANT
Flight_16,2151,81.95,71.59,60.96,65.06,502.28,540.02,51.43,49.17,69.51,72.46,NORMAL,COMPLIANT
Flight_16,2152,81.6,71.83,61.92,64.42,512.26,545.57,48.37,47.71,68.05,69.0,NORMAL,COMPLIANT
Flight_16,2153,82.0,72.25,60.57,63.37,488.36,518.47,47.2,46.57,67.06,68.01,NORMAL,COMPLIANT
Flight_16,2154,77.19,66.16,56.72,59.85,506.23,548.54,44.36,42.94,65.55,65.93,NORMAL,COMPLIANT
Flight_16,2155,78.34,66.16,56.71,61.94,484.8,540.17,44.3,43.48,65.36,65.15,NORMAL,COMPLIANT
Flight_16,2156,75.56,62.38,52.7,59.44,489.04,551.2,42.82,41.34,63.47,61.85,NORMAL,COMPLIANT
Flight_16,2157,76.01,61.54,53.11,59.34,505.08,546.77,40.35,38.48,63.45,61.61,NORMAL,COMPLIANT
Flight_16,2158,73.31,58.54,52.66,58.68,487.89,534.57,39.77,35.98,63.33,61.52,NORMAL,COMPLIANT
Flight_16,2159,75.75,61.06,55.49,62.1,495.93,548.59,40.69,39.46,62.36,60.38,NORMAL,COMPLIANT
Flight_16,2160,81.55,67.06,59.41,67.84,475.03,525.24,45.05,43.42,62.86,61.57,NORMAL,COMPLIANT
Flight_16,2161,77.49,63.78,56.08,64.83,527.62,584.31,44.09,43.07,63.16,63.09,NORMAL,COMPLIANT
Flight_16,2162,74.37,63.0,55.02,64.07,521.34,579.04,45.56,43.27,62.44,62.13,NORMAL,COMPLIANT
Flight_16,2163,76.59,61.82,57.16,65.21,523.21,560.4,46.31,43.51,61.57,60.73,NORMAL,COMPLIANT
Flight_16,2164,81.8,69.81,61.7,68.06,508.77,558.07,46.34,44.19,59.77,58.21,NORMAL,COMPLIANT
Flight_16,2165,88.61,78.01,67.18,73.11,542.21,588.89,44.9,43.18,59.0,57.31,NORMAL,COMPLIANT
Flight_16,2166,83.73,72.23,62.95,69.38,543.3,601.99,44.06,42.77,59.14,57.54,NORMAL,COMPLIANT
Flight_16,2167,88.29,77.41,66.79,73.06,561.74,606.41,45.3,45.24,58.37,55.94,NORMAL,COMPLIANT
Flight_16,2168,83.87,76.24,66.13,72.19,519.89,557.42,42.77,42.3,59.17,57.06,NORMAL,COMPLIANT
Flight_16,2169,83.12,74.43,65.6,70.92,510.23,545.74,40.91,39.59,58.44,55.48,NORMAL,COMPLIANT
Flight_16,2170,85.51,77.24,65.86,74.25,476.47,499.29,35.98,34.97,59.05,56.76,NORMAL,COMPLIANT
Flight_16,2171,81.14,72.87,61.7,70.57,460.55,486.8,35.06,34.48,59.93,58.71,NORMAL,COMPLIANT
Flight_16,2172,81.23,71.88,62.12,72.48,452.26,467.79,38.51,37.76,57.89,55.67,NORMAL,COMPLIANT
Flight_16,2173,78.93,68.19,60.05,69.76,435.28,459.09,36.33,35.0,59.56,58.1,NORMAL,COMPLIANT
Flight_16,2174,80.71,74.5,63.4,74.2,456.8,478.07,35.72,34.09,58.68,56.75,NORMAL,COMPLIANT
Flight_16,2175,83.97,76.17,66.02,76.92,456.57,478.95,36.19,35.62,58.55,56.89,NORMAL,COMPLIANT
Flight_16,2176,84.22,75.67,67.05,75.54,449.07,476.63,39.1,37.61,58.39,57.3,NORMAL,COMPLIANT
Flight_16,2177,86.18,78.68,70.55,76.62,400.07,419.27,40.61,38.81,60.39,59.7,NORMAL,COMPLIANT
Flight_16,2178,92.44,84.2,74.47,82.16,406.85,431.35,40.95,40.5,61.79,61.71,NORMAL,COMPLIANT
Flight_16,2179,95.97,86.29,77.65,86.24,394.04,412.32,45.31,45.2,62.42,62.42,NORMAL,COMPLIANT
Flight_16,2180,99.73,92.68,80.49,91.02,445.73,461.12,49.48,49.85,61.73,61.65,NORMAL,COMPLIANT
Flight_16,2181,99.01,91.58,78.74,91.22,462.13,479.38,50.16,51.33,60.76,60.32,NORMAL,COMPLIANT
Flight_16,2182,94.15,86.7,74.33,86.22,425.09,450.64,49.92,50.83,62.42,62.38,NORMAL,COMPLIANT
Flight_16,2183,92.46,86.33,75.55,86.99,423.7,463.67,52.62,53.17,61.59,61.3,NORMAL,COMPLIANT
Flight_16,2184,91.71,87.39,75.77,85.87,449.14,489.61,55.99,55.91,62.03,61.8,NORMAL,COMPLIANT
Flight_16,2185,94.56,90.58,78.84,89.48,461.2,502.3,54.28,54.36,62.17,61.76,NORMAL,COMPLIANT
Flight_16,2186,98.61,92.53,81.42,92.04,471.52,523.58,51.0,50.73,64.26,64.3,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2187,99.19,96.66,83.11,94.5,502.33,553.12,55.38,54.33,64.09,63.97,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2188,99.31,94.33,83.37,93.44,494.88,537.37,54.83,53.17,64.91,64.9,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2189,97.25,92.26,80.74,93.39,474.17,516.97,56.63,53.12,64.33,64.26,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2190,98.18,93.55,82.06,93.52,478.82,538.71,56.3,53.15,61.67,60.98,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2191,94.14,89.49,77.72,90.41,457.19,533.52,53.79,50.47,60.09,59.2,NORMAL,COMPLIANT
Flight_16,2192,94.34,88.58,75.53,89.7,454.33,539.44,54.4,50.13,59.9,59.31,NORMAL,COMPLIANT
Flight_16,2193,95.52,91.51,77.01,92.24,470.89,562.13,53.94,51.2,59.37,58.73,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2194,94.63,92.26,77.51,92.21,467.92,535.44,54.31,50.18,59.06,58.16,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2195,94.66,89.13,78.57,92.33,466.41,541.66,53.32,49.31,57.32,56.29,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2196,95.97,92.02,81.5,94.5,521.7,591.88,53.58,49.03,56.85,55.71,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2197,94.37,90.02,79.5,92.84,505.42,584.15,57.04,52.68,56.87,54.79,Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2198,90.1,86.42,76.4,88.85,545.92,617.74,58.39,53.08,55.65,52.86,NORMAL,COMPLIANT
Flight_16,2199,88.9,83.75,75.62,86.32,551.74,642.62,60.97,56.06,53.97,49.31,NORMAL,COMPLIANT
Flight_16,2200,84.79,78.73,73.59,83.44,573.8,665.16,60.65,56.48,54.45,49.55,NORMAL,COMPLIANT
Flight_16,2201,86.14,79.57,76.06,85.86,584.4,665.6,63.52,59.16,54.57,50.23,NORMAL,COMPLIANT
Flight_16,2202,86.66,80.67,77.45,84.85,615.96,672.61,61.67,58.57,54.96,51.11,NORMAL,COMPLIANT
Flight_16,2203,87.76,81.28,77.71,85.72,618.33,684.38,60.85,57.29,56.21,52.62,NORMAL,COMPLIANT
Flight_16,2204,86.88,80.65,77.83,85.71,654.93,724.25,59.37,56.63,57.58,54.77,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2205,90.43,84.45,79.47,87.77,648.89,703.29,58.69,55.56,56.57,53.17,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2206,87.1,79.81,74.52,84.88,628.08,699.98,63.39,60.16,55.86,52.71,NORMAL,COMPLIANT
Flight_16,2207,85.83,78.1,73.28,84.26,620.55,681.77,62.6,58.02,54.75,51.74,NORMAL,COMPLIANT
Flight_16,2208,86.22,78.66,72.6,84.81,624.46,675.05,64.11,58.6,54.59,50.98,NORMAL,COMPLIANT
Flight_16,2209,82.96,75.38,70.88,80.56,636.65,689.98,67.98,60.94,52.3,47.3,NORMAL,COMPLIANT
Flight_16,2210,81.54,73.31,68.08,77.52,670.3,715.64,66.72,59.7,51.86,47.04,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2211,80.41,71.3,65.62,78.14,689.98,716.84,69.78,62.43,52.78,47.28,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2212,78.27,68.97,61.75,74.49,669.19,712.73,68.84,62.41,54.83,50.61,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2213,80.3,69.51,63.42,76.76,654.22,696.88,68.35,62.37,52.86,48.12,NORMAL,COMPLIANT
Flight_16,2214,71.43,59.35,56.92,69.08,664.59,697.52,69.49,63.63,54.79,51.43,NORMAL,COMPLIANT
Flight_16,2215,70.26,59.41,55.64,70.9,662.67,705.33,66.95,61.06,55.73,51.35,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2216,75.19,64.42,59.74,74.88,684.02,719.26,66.2,61.73,55.05,50.69,TGT452 CAUTION,REVIEW RECOMMENDED
Flight_16,2217,78.38,67.18,62.59,75.69,723.85,753.09,65.78,61.83,54.13,48.75,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2218,76.14,67.49,60.79,73.06,716.79,743.17,64.98,61.0,55.1,49.87,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2219,83.93,72.72,66.33,79.07,714.57,731.19,60.46,57.28,54.37,49.39,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2220,86.29,74.65,67.19,82.0,714.21,733.12,58.01,55.01,54.65,49.66,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2221,82.74,72.02,64.7,78.81,718.69,742.61,59.34,56.05,56.55,52.92,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2222,86.92,74.67,67.56,79.65,721.36,727.69,59.37,56.4,57.97,55.35,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2223,87.6,76.81,70.56,82.99,738.88,742.34,63.68,59.16,57.88,55.98,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2224,89.91,78.38,73.75,84.5,755.69,768.81,66.0,61.13,57.78,56.23,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2225,95.93,85.33,80.29,90.64,733.85,745.51,67.59,61.32,55.37,53.28,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2226,95.81,85.49,81.13,89.69,717.88,721.08,70.65,65.17,57.03,56.02,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2227,99.07,87.89,83.35,92.24,730.95,745.61,66.65,62.18,57.06,56.48,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2228,94.22,82.92,80.36,88.64,701.6,708.22,66.36,60.83,56.4,55.9,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2229,92.26,80.55,78.51,87.17,721.16,731.88,69.43,63.85,56.0,55.26,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2230,95.98,83.84,80.24,90.35,723.75,733.19,64.18,58.63,55.34,54.72,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2231,92.0,82.2,77.89,88.64,694.36,699.53,63.09,58.79,52.38,49.76,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2232,91.93,80.11,77.08,86.97,684.04,691.43,64.92,60.49,54.02,52.68,NORMAL,COMPLIANT
Flight_16,2233,91.34,79.32,76.09,84.24,723.1,725.68,70.47,66.98,55.23,54.81,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2234,97.05,85.72,80.65,88.72,737.27,749.85,68.94,65.61,55.19,55.58,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2235,87.9,77.34,72.94,82.2,738.16,747.61,69.32,66.67,56.03,56.97,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2236,89.48,81.3,74.22,82.68,754.74,756.38,72.75,69.48,54.81,55.56,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2237,88.0,81.74,75.9,80.61,778.62,781.25,69.74,66.73,54.28,54.26,TGT452 EXCEEDANCE; T451 EXCEEDANCE,NON-COMPLIANT — Report Required
Flight_16,2238,89.9,82.43,75.69,80.43,733.82,725.9,67.65,63.63,54.79,54.64,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2239,89.06,81.04,73.38,79.41,699.47,695.77,62.88,59.49,54.46,54.09,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2240,95.54,88.94,80.76,87.63,670.17,655.42,62.63,59.63,55.86,55.61,NORMAL,COMPLIANT
Flight_16,2241,97.4,90.73,80.77,87.51,691.95,689.18,63.64,59.7,55.29,54.4,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2242,99.57,92.43,82.76,89.07,681.37,678.5,62.5,57.77,56.35,55.8,NORMAL,COMPLIANT
Flight_16,2243,100.74,94.79,84.13,91.04,710.47,700.48,64.19,59.07,56.29,54.98,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2244,96.1,91.67,79.92,86.7,725.19,724.26,60.77,56.61,56.19,54.7,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2245,92.29,89.93,80.56,84.24,719.09,742.86,60.71,55.64,59.61,59.55,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2246,91.79,91.75,80.87,83.49,725.9,746.19,61.77,56.4,60.16,61.38,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2247,89.93,92.11,79.64,82.95,749.96,772.72,63.93,57.36,60.09,61.44,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2248,91.84,94.04,82.2,84.31,762.87,774.7,68.15,61.32,61.85,63.91,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2249,87.52,88.3,78.49,80.98,738.78,739.74,69.23,62.35,63.39,66.42,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2250,87.28,88.53,79.38,80.86,723.52,702.45,70.0,62.67,63.06,66.69,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2251,88.69,88.71,79.75,81.32,691.87,681.96,72.07,64.3,60.63,63.77,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2252,91.34,91.74,82.71,83.74,665.58,661.62,73.62,66.2,58.53,60.03,NORMAL,COMPLIANT
Flight_16,2253,89.12,92.37,80.71,80.95,663.73,654.68,74.44,67.48,58.21,60.06,NORMAL,COMPLIANT
Flight_16,2254,89.53,94.47,81.3,82.58,717.73,693.75,77.05,69.38,58.21,60.69,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2255,87.24,93.34,79.99,82.03,714.67,691.39,73.3,65.92,57.01,59.39,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2256,84.61,89.87,77.14,80.77,669.6,645.35,73.04,67.78,56.85,59.08,NORMAL,COMPLIANT
Flight_16,2257,86.81,91.43,78.87,82.39,653.69,630.97,70.95,65.9,56.64,59.13,NORMAL,COMPLIANT
Flight_16,2258,81.17,86.33,74.6,78.05,617.07,602.03,69.45,65.09,55.94,57.76,NORMAL,COMPLIANT
Flight_16,2259,72.67,78.95,70.64,71.49,593.21,593.2,72.37,66.32,57.94,61.9,NORMAL,COMPLIANT
Flight_16,2260,73.07,80.47,72.44,72.53,633.44,625.98,69.51,63.29,60.27,64.73,NORMAL,COMPLIANT
Flight_16,2261,68.61,77.69,70.91,70.89,671.16,667.27,69.88,62.96,57.3,59.94,NORMAL,COMPLIANT
Flight_16,2262,69.89,80.95,72.42,74.57,656.35,664.29,68.58,61.71,58.52,61.94,NORMAL,COMPLIANT
Flight_16,2263,72.25,81.23,75.3,75.64,693.39,693.05,70.82,62.79,57.4,60.39,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2264,75.63,85.02,78.09,76.86,689.29,693.18,68.09,60.23,56.08,58.89,NORMAL,COMPLIANT
Flight_16,2265,75.39,85.35,77.04,75.29,654.99,650.35,65.99,58.54,55.39,57.08,NORMAL,COMPLIANT
Flight_16,2266,76.76,87.68,79.25,78.23,655.76,654.38,67.23,59.64,53.61,54.25,NORMAL,COMPLIANT
Flight_16,2267,74.78,86.0,76.42,76.46,660.29,658.67,65.73,57.03,53.81,54.94,NORMAL,COMPLIANT
Flight_16,2268,81.48,93.01,82.83,84.16,683.6,674.83,65.13,55.69,54.26,54.96,NORMAL,COMPLIANT
Flight_16,2269,79.68,91.47,82.26,82.33,661.82,653.64,63.57,53.15,54.04,55.52,NORMAL,COMPLIANT
Flight_16,2270,80.88,93.96,84.86,86.05,646.9,640.05,62.27,49.66,54.68,55.45,NORMAL,COMPLIANT
Flight_16,2271,78.31,90.27,83.32,82.48,682.43,676.4,62.96,50.81,56.07,57.04,NORMAL,COMPLIANT
Flight_16,2272,77.01,88.99,81.43,81.93,687.91,682.22,64.83,51.15,56.09,57.66,NORMAL,COMPLIANT
Flight_16,2273,79.69,91.88,82.94,82.65,691.01,669.64,63.69,51.88,57.27,58.89,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2274,83.39,96.64,86.57,86.47,671.92,625.26,63.71,54.1,57.89,59.01,NORMAL,COMPLIANT
Flight_16,2275,84.34,97.35,88.04,85.63,640.88,571.22,63.09,52.72,59.09,61.01,NORMAL,COMPLIANT
Flight_16,2276,85.76,101.2,92.83,87.35,650.75,578.99,61.96,51.77,60.21,63.1,Ng1 CAUTION,REVIEW RECOMMENDED
Flight_16,2277,84.7,101.3,91.87,88.38,656.76,603.74,65.29,55.96,57.72,59.31,NORMAL,COMPLIANT
Flight_16,2278,85.62,101.3,89.45,88.05,684.84,637.86,63.33,55.43,58.08,60.03,NORMAL,COMPLIANT
Flight_16,2279,89.88,101.3,92.27,90.16,714.51,655.04,59.89,51.07,58.25,59.54,T451 CAUTION; Ng1 CAUTION,REVIEW RECOMMENDED
Flight_16,2280,83.68,101.3,86.8,85.41,722.12,666.99,58.26,49.74,59.04,61.14,T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2281,88.78,101.3,92.12,89.0,705.96,654.09,59.77,50.61,59.3,61.4,T451 CAUTION; Ng1 CAUTION,REVIEW RECOMMENDED
Flight_16,2282,92.18,101.3,92.04,89.74,709.33,671.32,61.04,53.29,60.16,62.84,T451 CAUTION; Ng1 CAUTION,REVIEW RECOMMENDED
Flight_16,2283,90.31,101.3,89.88,87.99,744.51,735.11,60.49,51.81,59.81,62.04,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2284,93.97,101.3,91.25,90.76,789.5,785.32,61.79,52.54,61.66,63.74,TGT452 EXCEEDANCE; T451 EXCEEDANCE,NON-COMPLIANT — Report Required
Flight_16,2285,91.78,101.3,87.18,88.27,763.78,744.11,59.18,50.29,62.97,65.11,TGT452 CAUTION; T451 CAUTION,REVIEW RECOMMENDED
Flight_16,2286,96.44,101.3,90.18,92.32,751.72,728.98,61.61,51.69,61.6,62.18,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2287,98.74,101.3,91.82,93.92,769.93,774.59,58.5,48.88,62.0,63.04,TGT452 CAUTION; T451 CAUTION; Ng2 CAUTION,REVIEW RECOMMENDED
Flight_16,2288,99.73,101.3,90.65,93.15,789.5,788.24,60.89,50.93,60.55,60.34,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2289,101.6,101.3,92.2,94.5,784.22,783.58,59.47,50.58,61.42,61.69,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2290,101.6,101.3,92.28,94.5,789.5,795.3,62.65,53.96,61.41,61.99,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2291,101.6,101.3,94.7,94.5,789.5,795.3,63.32,54.38,60.94,61.08,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2292,101.6,101.3,94.7,94.5,789.5,795.3,63.27,52.6,62.39,63.26,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2293,101.6,101.3,94.7,94.5,789.5,795.3,65.31,55.23,61.55,62.74,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2294,101.6,101.3,94.7,94.5,789.5,795.3,66.89,55.9,62.29,63.19,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2295,101.6,101.3,94.7,94.5,789.5,795.3,68.07,57.16,63.16,64.62,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2296,101.6,101.3,94.7,94.5,789.5,795.3,68.05,57.77,63.52,64.68,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2297,101.6,101.3,94.7,94.5,789.5,795.3,67.25,57.04,62.62,63.72,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2298,101.6,101.3,94.11,94.5,789.5,795.3,64.9,56.01,61.91,63.39,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2299,100.13,101.3,89.79,94.5,789.5,795.3,61.55,52.55,62.39,64.0,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2300,100.46,101.3,91.45,93.0,789.5,795.3,58.96,49.22,62.07,63.27,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2301,101.36,101.3,91.15,92.45,789.5,795.3,59.03,48.49,63.4,65.56,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2302,101.6,101.3,94.08,94.5,789.5,795.3,56.23,46.88,62.38,64.06,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2303,101.6,101.3,88.61,92.6,789.5,795.3,56.08,45.83,64.58,67.14,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2304,101.6,101.3,92.5,94.5,789.5,795.3,58.96,49.11,63.98,67.35,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2305,101.6,101.3,94.07,94.5,789.5,795.3,59.63,50.49,62.62,65.68,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2306,101.6,101.3,92.38,93.83,789.5,795.3,64.97,54.94,62.66,65.75,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2307,101.6,101.3,93.94,94.5,789.5,795.3,63.35,53.41,63.82,67.29,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2308,101.6,101.3,94.7,94.5,789.5,795.3,65.18,54.94,63.05,66.04,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2309,101.6,101.3,94.7,94.5,789.5,795.3,64.96,55.72,63.17,65.88,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2310,101.6,101.3,94.7,94.5,789.5,795.3,68.6,59.56,63.43,65.02,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2311,101.6,101.3,94.7,94.5,789.5,795.3,69.56,60.85,63.18,64.77,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
Flight_16,2312,101.6,101.3,94.7,94.5,789.5,795.3,68.26,59.51,62.25,62.95,TGT452 EXCEEDANCE; T451 EXCEEDANCE; Ng1 CAUTION; Ng2 CAUTION,NON-COMPLIANT — Report Required
